collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,project,geometry
Mazzarine Laboureau,Leaf,1,0,Dianthus gallicus,0,,dbgi_009447,DCIM/jbc/Dianthus gallicus_dbgi_009447_01.jpg,DCIM/jbc/Dianthus gallicus_dbgi_009447_02.jpg,DCIM/jbc/Dianthus gallicus_dbgi_009447_03.jpg,DCIM/jbc/Dianthus gallicus_dbgi_009447_04.jpg,DCIM/jbc/Dianthus gallicus_dbgi_009447_05.jpg,,2574769.701845951,1097976.992021509,,,,,,,,20250805114203,0009-0006-7011-4195,@mazzarinel,dbgi_009447,jbc,POINT (2574769.701845951 1097976.992021509)
Mazzarine Laboureau,Leaf,1,0,,1,Cynodon dactylon,dbgi_009165,DCIM/jbc/Cynodon dactylon_dbgi_009165_01.jpg,DCIM/jbc/Cynodon dactylon_dbgi_009165_02.jpg,DCIM/jbc/Cynodon dactylon_dbgi_009165_03.jpg,DCIM/jbc/Cynodon dactylon_dbgi_009165_04.jpg,DCIM/jbc/Cynodon dactylon_dbgi_009165_05.jpg,,2574768.9849399794,1097978.456272435,,,,,,,,20250805114518,0009-0006-7011-4195,@mazzarinel,dbgi_009165,jbc,POINT (2574768.9849399794 1097978.456272435)
Mazzarine Laboureau,Leaf,1,0,,1,Scutellaria peregrina,dbgi_009131,DCIM/jbc/Scutellaria peregrina_dbgi_009131_01.jpg,DCIM/jbc/Scutellaria peregrina_dbgi_009131_02.jpg,DCIM/jbc/Scutellaria peregrina_dbgi_009131_03.jpg,DCIM/jbc/Scutellaria peregrina_dbgi_009131_04.jpg,DCIM/jbc/Scutellaria peregrina_dbgi_009131_05.jpg,,2574769.7683234224,1097978.8838638219,,,,,,,,20250805114718,0009-0006-7011-4195,@mazzarinel,dbgi_009131,jbc,POINT (2574769.7683234224 1097978.8838638219)
Mazzarine Laboureau,Leaf,1,0,Thymus longicaulis,0,,dbgi_009266,DCIM/jbc/Thymus longicaulis_dbgi_009266_01.jpg,DCIM/jbc/Thymus longicaulis_dbgi_009266_02.jpg,DCIM/jbc/Thymus longicaulis_dbgi_009266_03.jpg,DCIM/jbc/Thymus longicaulis_dbgi_009266_04.jpg,DCIM/jbc/Thymus longicaulis_dbgi_009266_05.jpg,,2574769.860322858,1097979.8240350136,,,,,,,,20250805115133,0009-0006-7011-4195,@mazzarinel,dbgi_009266,jbc,POINT (2574769.860322858 1097979.8240350136)
Mazzarine Laboureau,Leaf,1,0,Asphodelus albus,0,,dbgi_009317,DCIM/jbc/Asphodelus albus_dbgi_009317_01.jpg,DCIM/jbc/Asphodelus albus_dbgi_009317_02.jpg,DCIM/jbc/Asphodelus albus_dbgi_009317_03.jpg,DCIM/jbc/Asphodelus albus_dbgi_009317_04.jpg,DCIM/jbc/Asphodelus albus_dbgi_009317_05.jpg,,2574770.376597264,1097979.4870394098,,,,,,,,20250805115420,0009-0006-7011-4195,@mazzarinel,dbgi_009317,jbc,POINT (2574770.376597264 1097979.4870394098)
Mazzarine Laboureau,Leaf,1,0,Pinguicula alpina,0,,dbgi_009286,DCIM/jbc/Pinguicula alpina_dbgi_009286_01.jpg,DCIM/jbc/Pinguicula alpina_dbgi_009286_02.jpg,DCIM/jbc/Pinguicula alpina_dbgi_009286_03.jpg,DCIM/jbc/Pinguicula alpina_dbgi_009286_04.jpg,DCIM/jbc/Pinguicula alpina_dbgi_009286_05.jpg,,2574776.738830131,1097982.6893794886,,,,,,,,20250805115804,0009-0006-7011-4195,@mazzarinel,dbgi_009286,jbc,POINT (2574776.738830131 1097982.6893794886)
Mazzarine Laboureau,Leaf,1,0,,1,Acorus calamus,dbgi_009387,DCIM/jbc/Acorus calamus_dbgi_009387_01.jpg,DCIM/jbc/Acorus calamus_dbgi_009387_02.jpg,DCIM/jbc/Acorus calamus_dbgi_009387_03.jpg,DCIM/jbc/Acorus calamus_dbgi_009387_04.jpg,DCIM/jbc/Acorus calamus_dbgi_009387_05.jpg,,2574777.8850149754,1097982.3526231388,,,,,,,,20250805120006,0009-0006-7011-4195,@mazzarinel,dbgi_009387,jbc,POINT (2574777.8850149754 1097982.3526231388)
Mazzarine Laboureau,Leaf,1,0,Juncus arcticus,0,,dbgi_009144,DCIM/jbc/Juncus arcticus_dbgi_009144_01.jpg,DCIM/jbc/Juncus arcticus_dbgi_009144_02.jpg,DCIM/jbc/Juncus arcticus_dbgi_009144_03.jpg,DCIM/jbc/Juncus arcticus_dbgi_009144_04.jpg,DCIM/jbc/Juncus arcticus_dbgi_009144_05.jpg,,2574777.8445315124,1097983.0865270349,,,,,,,,20250805120214,0009-0006-7011-4195,@mazzarinel,dbgi_009144,jbc,POINT (2574777.8445315124 1097983.0865270349)
Mazzarine Laboureau,Leaf,1,0,Pinguicula grandiflora,0,,dbgi_009402,DCIM/jbc/Pinguicula grandiflora_dbgi_009402_01.jpg,DCIM/jbc/Pinguicula grandiflora_dbgi_009402_02.jpg,DCIM/jbc/Pinguicula grandiflora_dbgi_009402_03.jpg,DCIM/jbc/Pinguicula grandiflora_dbgi_009402_04.jpg,DCIM/jbc/Pinguicula grandiflora_dbgi_009402_05.jpg,,2574777.0658954084,1097983.1627196292,,,,,,,,20250805120524,0009-0006-7011-4195,@mazzarinel,dbgi_009402,jbc,POINT (2574777.0658954084 1097983.1627196292)
Mazzarine Laboureau,Leaf,1,0,Pinguicula vulgaris,0,,dbgi_009262,DCIM/jbc/Pinguicula vulgaris_dbgi_009262_01.jpg,DCIM/jbc/Pinguicula vulgaris_dbgi_009262_02.jpg,DCIM/jbc/Pinguicula vulgaris_dbgi_009262_03.jpg,DCIM/jbc/Pinguicula vulgaris_dbgi_009262_04.jpg,DCIM/jbc/Pinguicula vulgaris_dbgi_009262_05.jpg,,2574777.4552134606,1097983.124623332,,,,,,,,20250805120703,0009-0006-7011-4195,@mazzarinel,dbgi_009262,jbc,POINT (2574777.4552134606 1097983.124623332)
Mazzarine Laboureau,Leaf,1,0,Pinguicula leptoceras,0,,dbgi_009572,DCIM/jbc/Pinguicula leptoceras_dbgi_009572_01.jpg,DCIM/jbc/Pinguicula leptoceras_dbgi_009572_02.jpg,DCIM/jbc/Pinguicula leptoceras_dbgi_009572_03.jpg,DCIM/jbc/Pinguicula leptoceras_dbgi_009572_04.jpg,DCIM/jbc/Pinguicula leptoceras_dbgi_009572_05.jpg,,2574777.5380419656,1097983.397265327,,,,,,,,20250805120850,0009-0006-7011-4195,@mazzarinel,dbgi_009572,jbc,POINT (2574777.5380419656 1097983.397265327)
Mazzarine Laboureau,Leaf,1,0,,1,Cottoneaster adpressa,dbgi_009485,DCIM/jbc/Cottoneaster adpressa_dbgi_009485_01.jpg,DCIM/jbc/Cottoneaster adpressa_dbgi_009485_02.jpg,DCIM/jbc/Cottoneaster adpressa_dbgi_009485_03.jpg,DCIM/jbc/Cottoneaster adpressa_dbgi_009485_04.jpg,DCIM/jbc/Cottoneaster adpressa_dbgi_009485_05.jpg,,2574777.002449049,1097984.235767041,,,,,,,,20250805121014,0009-0006-7011-4195,@mazzarinel,dbgi_009485,jbc,POINT (2574777.002449049 1097984.235767041)
Mazzarine Laboureau,Leaf,1,0,Carex rostrata,0,,dbgi_009434,DCIM/jbc/Carex rostrata_dbgi_009434_01.jpg,DCIM/jbc/Carex rostrata_dbgi_009434_02.jpg,DCIM/jbc/Carex rostrata_dbgi_009434_03.jpg,DCIM/jbc/Carex rostrata_dbgi_009434_04.jpg,DCIM/jbc/Carex rostrata_dbgi_009434_05.jpg,,2574769.99682646,1097973.4668134477,,,,,,,,20250805121209,0009-0006-7011-4195,@mazzarinel,dbgi_009434,jbc,POINT (2574769.99682646 1097973.4668134477)
Mazzarine Laboureau,Leaf,1,0,Allium suaveolens,0,,dbgi_009489,DCIM/jbc/Allium suaveolens_dbgi_009489_01.jpg,DCIM/jbc/Allium suaveolens_dbgi_009489_02.jpg,DCIM/jbc/Allium suaveolens_dbgi_009489_03.jpg,DCIM/jbc/Allium suaveolens_dbgi_009489_04.jpg,DCIM/jbc/Allium suaveolens_dbgi_009489_05.jpg,,2574770.7065738775,1097974.408051401,,,,,,,,20250805121437,0009-0006-7011-4195,@mazzarinel,dbgi_009489,jbc,POINT (2574770.7065738775 1097974.408051401)
Mazzarine Laboureau,Leaf,1,0,Laserpitium prutenicum,0,,dbgi_009287,DCIM/jbc/Laserpitium prutenicum_dbgi_009287_01.jpg,DCIM/jbc/Laserpitium prutenicum_dbgi_009287_02.jpg,DCIM/jbc/Laserpitium prutenicum_dbgi_009287_03.jpg,DCIM/jbc/Laserpitium prutenicum_dbgi_009287_04.jpg,DCIM/jbc/Laserpitium prutenicum_dbgi_009287_05.jpg,,2574770.573570836,1097974.1964685987,,,,,,,,20250805121636,0009-0006-7011-4195,@mazzarinel,dbgi_009287,jbc,POINT (2574770.573570836 1097974.1964685987)
Mazzarine Laboureau,Leaf,1,0,Carex capillaris,0,,dbgi_009282,DCIM/jbc/Carex capillaris_dbgi_009282_01.jpg,DCIM/jbc/Carex capillaris_dbgi_009282_02.jpg,DCIM/jbc/Carex capillaris_dbgi_009282_03.jpg,DCIM/jbc/Carex capillaris_dbgi_009282_04.jpg,DCIM/jbc/Carex capillaris_dbgi_009282_05.jpg,,2574771.219426901,1097975.0931641199,,,,,,,,20250805121820,0009-0006-7011-4195,@mazzarinel,dbgi_009282,jbc,POINT (2574771.219426901 1097975.0931641199)
Mazzarine Laboureau,Leaf,1,0,Dianthus monspessulanus,0,,dbgi_009401,DCIM/jbc/Dianthus monspessulanus_dbgi_009401_01.jpg,DCIM/jbc/Dianthus monspessulanus_dbgi_009401_02.jpg,DCIM/jbc/Dianthus monspessulanus_dbgi_009401_03.jpg,DCIM/jbc/Dianthus monspessulanus_dbgi_009401_04.jpg,DCIM/jbc/Dianthus monspessulanus_dbgi_009401_05.jpg,,2574768.0180199738,1097979.0467158072,,,,,,,,20250805122355,0009-0006-7011-4195,@mazzarinel,dbgi_009401,jbc,POINT (2574768.0180199738 1097979.0467158072)
Mazzarine Laboureau,Leaf,1,0,,1,Satureja repeta,dbgi_009116,DCIM/jbc/Satureja repeta_dbgi_009116_01.jpg,DCIM/jbc/Satureja repeta_dbgi_009116_02.jpg,DCIM/jbc/Satureja repeta_dbgi_009116_03.jpg,DCIM/jbc/Satureja repeta_dbgi_009116_04.jpg,DCIM/jbc/Satureja repeta_dbgi_009116_05.jpg,,2574767.5169282546,1097979.7718018694,,,,,,,,20250805122606,0009-0006-7011-4195,@mazzarinel,dbgi_009116,jbc,POINT (2574767.5169282546 1097979.7718018694)
Mazzarine Laboureau,Leaf,1,0,Carlina acanthifolia,0,,dbgi_009172,DCIM/jbc/Carlina acanthifolia_dbgi_009172_01.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_009172_02.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_009172_03.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_009172_04.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_009172_05.jpg,,2574757.5271523097,1097979.1892199607,,,,,,,,20250805122856,0009-0006-7011-4195,@mazzarinel,dbgi_009172,jbc,POINT (2574757.5271523097 1097979.1892199607)
Mazzarine Laboureau,Leaf,1,0,Bupleurum angulosum,0,,dbgi_009345,DCIM/jbc/Bupleurum angulosum_dbgi_009345_01.jpg,DCIM/jbc/Bupleurum angulosum_dbgi_009345_02.jpg,DCIM/jbc/Bupleurum angulosum_dbgi_009345_03.jpg,DCIM/jbc/Bupleurum angulosum_dbgi_009345_04.jpg,DCIM/jbc/Bupleurum angulosum_dbgi_009345_05.jpg,,2574753.6251114085,1097975.9827725014,,,,,,,,20250805123146,0009-0006-7011-4195,@mazzarinel,dbgi_009345,jbc,POINT (2574753.6251114085 1097975.9827725014)
Mazzarine Laboureau,Leaf,1,0,Salix crataegifolia,0,,dbgi_009297,DCIM/jbc/Salix crataegifolia_dbgi_009297_01.jpg,DCIM/jbc/Salix crataegifolia_dbgi_009297_02.jpg,DCIM/jbc/Salix crataegifolia_dbgi_009297_03.jpg,DCIM/jbc/Salix crataegifolia_dbgi_009297_04.jpg,DCIM/jbc/Salix crataegifolia_dbgi_009297_05.jpg,,2574752.6222768924,1097976.8296568107,,,,,,,,20250805123309,0009-0006-7011-4195,@mazzarinel,dbgi_009297,jbc,POINT (2574752.6222768924 1097976.8296568107)
Mazzarine Laboureau,Leaf,1,0,Cotoneaster congesta,0,,dbgi_009177,DCIM/jbc/Cotoneaster congesta_dbgi_009177_01.jpg,DCIM/jbc/Cotoneaster congesta_dbgi_009177_02.jpg,DCIM/jbc/Cotoneaster congesta_dbgi_009177_03.jpg,DCIM/jbc/Cotoneaster congesta_dbgi_009177_04.jpg,DCIM/jbc/Cotoneaster congesta_dbgi_009177_05.jpg,,2574758.44794496,1097972.129026878,,,,,,,,20250805123809,0009-0006-7011-4195,@mazzarinel,dbgi_009177,jbc,POINT (2574758.44794496 1097972.129026878)
Mazzarine Laboureau,Leaf,1,0,Erica carnea,0,,dbgi_009184,DCIM/jbc/Erica carnea_dbgi_009184_01.jpg,DCIM/jbc/Erica carnea_dbgi_009184_02.jpg,DCIM/jbc/Erica carnea_dbgi_009184_03.jpg,DCIM/jbc/Erica carnea_dbgi_009184_04.jpg,DCIM/jbc/Erica carnea_dbgi_009184_05.jpg,,2574761.949636135,1097973.0435012996,,,,,,,,20250805123938,0009-0006-7011-4195,@mazzarinel,dbgi_009184,jbc,POINT (2574761.949636135 1097973.0435012996)
Émilie Lab,Leaf,1,0,Sempervivum tectorum,0,,dbgi_009441,DCIM/jbc/Sempervivum tectorum_dbgi_009441_01.jpg,DCIM/jbc/Sempervivum tectorum_dbgi_009441_02.jpg,DCIM/jbc/Sempervivum tectorum_dbgi_009441_03.jpg,DCIM/jbc/Sempervivum tectorum_dbgi_009441_04.jpg,DCIM/jbc/Sempervivum tectorum_dbgi_009441_05.jpg,,2574761.07825958,1097955.151857074,,,,,,,,20250805103543,,,dbgi_009441,jbc,POINT (2574761.07825958 1097955.151857074)
Émilie Lab,Leaf,1,0,Sempervivum soboliferum,0,,dbgi_009472,DCIM/jbc/Sempervivum soboliferum_dbgi_009472_01.jpg,DCIM/jbc/Sempervivum soboliferum_dbgi_009472_02.jpg,DCIM/jbc/Sempervivum soboliferum_dbgi_009472_03.jpg,DCIM/jbc/Sempervivum soboliferum_dbgi_009472_04.jpg,DCIM/jbc/Sempervivum soboliferum_dbgi_009472_05.jpg,,2574762.8325883043,1097957.1053043732,,,,,,,,20250805103742,,,dbgi_009472,jbc,POINT (2574762.8325883043 1097957.1053043732)
Émilie Lab,Leaf,1,0,,1,Stachys byzantina,dbgi_009490,DCIM/jbc/Stachys byzantina_dbgi_009490_01.jpg,DCIM/jbc/Stachys byzantina_dbgi_009490_02.jpg,DCIM/jbc/Stachys byzantina_dbgi_009490_03.jpg,DCIM/jbc/Stachys byzantina_dbgi_009490_04.jpg,DCIM/jbc/Stachys byzantina_dbgi_009490_05.jpg,,2574761.141850814,1097956.9062857896,,,,,,,,20250805103938,,,dbgi_009490,jbc,POINT (2574761.141850814 1097956.9062857896)
Émilie Lab,Leaf,1,0,Salix hegetschweileri,0,,dbgi_009453,DCIM/jbc/Salix hegetschweileri_dbgi_009453_01.jpg,DCIM/jbc/Salix hegetschweileri_dbgi_009453_02.jpg,DCIM/jbc/Salix hegetschweileri_dbgi_009453_03.jpg,DCIM/jbc/Salix hegetschweileri_dbgi_009453_04.jpg,DCIM/jbc/Salix hegetschweileri_dbgi_009453_05.jpg,,2574762.5271199467,1097958.8693056284,,,,,,,,20250805104228,,,dbgi_009453,jbc,POINT (2574762.5271199467 1097958.8693056284)
Émilie Lab,Leaf,1,0,Andromeda polifolia,0,,dbgi_009433,DCIM/jbc/Andromeda polifolia_dbgi_009433_01.jpg,DCIM/jbc/Andromeda polifolia_dbgi_009433_02.jpg,DCIM/jbc/Andromeda polifolia_dbgi_009433_03.jpg,DCIM/jbc/Andromeda polifolia_dbgi_009433_04.jpg,DCIM/jbc/Andromeda polifolia_dbgi_009433_05.jpg,,2574765.2449283204,1097957.5441114197,,,,,,,,20250805104407,,,dbgi_009433,jbc,POINT (2574765.2449283204 1097957.5441114197)
Émilie Lab,Leaf,1,0,Tofieldia calyculata,0,,dbgi_009463,DCIM/jbc/Tofieldia calyculata_dbgi_009463_01.jpg,DCIM/jbc/Tofieldia calyculata_dbgi_009463_02.jpg,DCIM/jbc/Tofieldia calyculata_dbgi_009463_03.jpg,DCIM/jbc/Tofieldia calyculata_dbgi_009463_04.jpg,DCIM/jbc/Tofieldia calyculata_dbgi_009463_05.jpg,,2574761.6000906867,1097953.3437536706,,,,,,,,20250805105019,,,dbgi_009463,jbc,POINT (2574761.6000906867 1097953.3437536706)
Émilie Lab,Leaf,1,0,Empetrum nigrum,0,,dbgi_009484,DCIM/jbc/Empetrum nigrum_dbgi_009484_01.jpg,DCIM/jbc/Empetrum nigrum_dbgi_009484_02.jpg,DCIM/jbc/Empetrum nigrum_dbgi_009484_03.jpg,DCIM/jbc/Empetrum nigrum_dbgi_009484_04.jpg,DCIM/jbc/Empetrum nigrum_dbgi_009484_05.jpg,,2574762.1523941522,1097952.1853535266,,,,,,,,20250805105257,,,dbgi_009484,jbc,POINT (2574762.1523941522 1097952.1853535266)
Émilie Lab,Leaf,1,0,,1,Erica tetralix,dbgi_009464,DCIM/jbc/Erica tetralix_dbgi_009464_01.jpg,DCIM/jbc/Erica tetralix_dbgi_009464_02.jpg,DCIM/jbc/Erica tetralix_dbgi_009464_03.jpg,DCIM/jbc/Erica tetralix_dbgi_009464_04.jpg,DCIM/jbc/Erica tetralix_dbgi_009464_05.jpg,,2574764.2051359704,1097953.2636071404,,,,,,,,20250805105652,,,dbgi_009464,jbc,POINT (2574764.2051359704 1097953.2636071404)
Émilie Lab,Leaf,1,0,Menyanthes trifoliata,0,,dbgi_009475,DCIM/jbc/Menyanthes trifoliata_dbgi_009475_01.jpg,DCIM/jbc/Menyanthes trifoliata_dbgi_009475_02.jpg,DCIM/jbc/Menyanthes trifoliata_dbgi_009475_03.jpg,DCIM/jbc/Menyanthes trifoliata_dbgi_009475_04.jpg,DCIM/jbc/Menyanthes trifoliata_dbgi_009475_05.jpg,,2574763.0734438235,1097955.744573737,,,,,,,,20250805110048,,,dbgi_009475,jbc,POINT (2574763.0734438235 1097955.744573737)
Émilie Lab,Leaf,1,0,Vinca minor,0,,dbgi_009449,DCIM/jbc/Vinca minor_dbgi_009449_01.jpg,DCIM/jbc/Vinca minor_dbgi_009449_02.jpg,DCIM/jbc/Vinca minor_dbgi_009449_03.jpg,DCIM/jbc/Vinca minor_dbgi_009449_04.jpg,DCIM/jbc/Vinca minor_dbgi_009449_05.jpg,,2574768.15792285,1097947.6754631307,,,,,,,,20250805110513,,,dbgi_009449,jbc,POINT (2574768.15792285 1097947.6754631307)
Émilie Lab,Leaf,1,0,Salix reticulata,0,,dbgi_009488,DCIM/jbc/Salix reticulata_dbgi_009488_01.jpg,DCIM/jbc/Salix reticulata_dbgi_009488_02.jpg,DCIM/jbc/Salix reticulata_dbgi_009488_03.jpg,DCIM/jbc/Salix reticulata_dbgi_009488_04.jpg,DCIM/jbc/Salix reticulata_dbgi_009488_05.jpg,,2574768.312171685,1097949.495410338,,,,,,,,20250805110746,,,dbgi_009488,jbc,POINT (2574768.312171685 1097949.495410338)
Émilie Lab,Leaf,1,0,Melampyrum nemorosum,0,,dbgi_009443,DCIM/jbc/Melampyrum nemorosum_dbgi_009443_01.jpg,DCIM/jbc/Melampyrum nemorosum_dbgi_009443_02.jpg,DCIM/jbc/Melampyrum nemorosum_dbgi_009443_03.jpg,DCIM/jbc/Melampyrum nemorosum_dbgi_009443_04.jpg,DCIM/jbc/Melampyrum nemorosum_dbgi_009443_05.jpg,,2574762.859380013,1098002.8676832619,,,,,,,,20250805111526,,,dbgi_009443,jbc,POINT (2574762.859380013 1098002.8676832619)
Émilie Lab,Leaf,1,0,Atropa belladonna,0,,dbgi_009439,DCIM/jbc/Atropa belladonna_dbgi_009439_01.jpg,DCIM/jbc/Atropa belladonna_dbgi_009439_02.jpg,DCIM/jbc/Atropa belladonna_dbgi_009439_03.jpg,DCIM/jbc/Atropa belladonna_dbgi_009439_04.jpg,DCIM/jbc/Atropa belladonna_dbgi_009439_05.jpg,,2574749.2921628044,1097999.0753138077,,,,,,,,20250805111717,,,dbgi_009439,jbc,POINT (2574749.2921628044 1097999.0753138077)
Émilie Lab,Leaf,1,0,,1,Acacia dealbata,dbgi_009479,DCIM/jbc/Acacia dealbata_dbgi_009479_01.jpg,DCIM/jbc/Acacia dealbata_dbgi_009479_02.jpg,DCIM/jbc/Acacia dealbata_dbgi_009479_03.jpg,DCIM/jbc/Acacia dealbata_dbgi_009479_04.jpg,DCIM/jbc/Acacia dealbata_dbgi_009479_05.jpg,,2574755.578961121,1097999.1965766067,,,,,,,,20250805111911,,,dbgi_009479,jbc,POINT (2574755.578961121 1097999.1965766067)
Émilie Lab,Leaf,1,0,,1,Rosmarinus officinalis,dbgi_009476,DCIM/jbc/Rosmarinus officinalis_dbgi_009476_01.jpg,DCIM/jbc/Rosmarinus officinalis_dbgi_009476_02.jpg,DCIM/jbc/Rosmarinus officinalis_dbgi_009476_03.jpg,DCIM/jbc/Rosmarinus officinalis_dbgi_009476_04.jpg,DCIM/jbc/Rosmarinus officinalis_dbgi_009476_05.jpg,,2574757.467642633,1097999.3921710085,,,,,,,,20250805112125,,,dbgi_009476,jbc,POINT (2574757.467642633 1097999.3921710085)
Émilie Lab,Leaf,1,0,Stachys officinalis,0,,dbgi_009456,DCIM/jbc/Stachys officinalis_dbgi_009456_01.jpg,DCIM/jbc/Stachys officinalis_dbgi_009456_02.jpg,DCIM/jbc/Stachys officinalis_dbgi_009456_03.jpg,DCIM/jbc/Stachys officinalis_dbgi_009456_04.jpg,DCIM/jbc/Stachys officinalis_dbgi_009456_05.jpg,,2574748.8214689065,1097961.0224870408,,,,,,,,20250805112559,,,dbgi_009456,jbc,POINT (2574748.8214689065 1097961.0224870408)
Émilie Lab,Leaf,1,0,,1,Phlox douglasii,dbgi_009446,DCIM/jbc/Phlox douglasii_dbgi_009446_01.jpg,DCIM/jbc/Phlox douglasii_dbgi_009446_02.jpg,DCIM/jbc/Phlox douglasii_dbgi_009446_03.jpg,DCIM/jbc/Phlox douglasii_dbgi_009446_04.jpg,DCIM/jbc/Phlox douglasii_dbgi_009446_05.jpg,,2574750.967721296,1097963.2947712138,,,,,,,,20250805112908,,,dbgi_009446,jbc,POINT (2574750.967721296 1097963.2947712138)
Émilie Lab,Leaf,1,0,Satureja montana,0,,dbgi_009462,DCIM/jbc/Satureja montana_dbgi_009462_01.jpg,DCIM/jbc/Satureja montana_dbgi_009462_02.jpg,DCIM/jbc/Satureja montana_dbgi_009462_03.jpg,DCIM/jbc/Satureja montana_dbgi_009462_04.jpg,DCIM/jbc/Satureja montana_dbgi_009462_05.jpg,,2574747.5999115896,1097965.2210001883,,,,,,,,20250805113152,,,dbgi_009462,jbc,POINT (2574747.5999115896 1097965.2210001883)
Émilie Lab,Leaf,1,0,Berberis oblonga,0,,dbgi_009442,DCIM/jbc/Berberis oblonga_dbgi_009442_01.jpg,DCIM/jbc/Berberis oblonga_dbgi_009442_02.jpg,DCIM/jbc/Berberis oblonga_dbgi_009442_03.jpg,DCIM/jbc/Berberis oblonga_dbgi_009442_04.jpg,DCIM/jbc/Berberis oblonga_dbgi_009442_05.jpg,,2574748.8452113643,1097966.2674160076,,,,,,,,20250805113405,,,dbgi_009442,jbc,POINT (2574748.8452113643 1097966.2674160076)
Émilie Lab,Leaf,1,0,Genista silvestris,0,,dbgi_009444,DCIM/jbc/Genista silvestris_dbgi_009444_01.jpg,DCIM/jbc/Genista silvestris_dbgi_009444_02.jpg,DCIM/jbc/Genista silvestris_dbgi_009444_03.jpg,DCIM/jbc/Genista silvestris_dbgi_009444_04.jpg,DCIM/jbc/Genista silvestris_dbgi_009444_05.jpg,,2574748.288304678,1097963.3779172245,,,,,,,,20250805113554,,,dbgi_009444,jbc,POINT (2574748.288304678 1097963.3779172245)
Émilie Lab,Leaf,1,0,Calluna vulgaris,0,,dbgi_009452,DCIM/jbc/Calluna vulgaris_dbgi_009452_01.jpg,DCIM/jbc/Calluna vulgaris_dbgi_009452_02.jpg,DCIM/jbc/Calluna vulgaris_dbgi_009452_03.jpg,DCIM/jbc/Calluna vulgaris_dbgi_009452_04.jpg,DCIM/jbc/Calluna vulgaris_dbgi_009452_05.jpg,,2574745.298938223,1097965.9278529468,,,,,,,,20250805114151,,,dbgi_009452,jbc,POINT (2574745.298938223 1097965.9278529468)
Émilie Lab,Leaf,1,0,Carduus defloratus,0,,dbgi_009487,DCIM/jbc/Carduus defloratus_dbgi_009487_01.jpg,DCIM/jbc/Carduus defloratus_dbgi_009487_02.jpg,DCIM/jbc/Carduus defloratus_dbgi_009487_03.jpg,DCIM/jbc/Carduus defloratus_dbgi_009487_04.jpg,DCIM/jbc/Carduus defloratus_dbgi_009487_05.jpg,,2574748.0079465597,1097967.5991228574,,,,,,,,20250805114732,,,dbgi_009487,jbc,POINT (2574748.0079465597 1097967.5991228574)
Émilie Lab,Leaf,1,0,,1,Helleborus orientalis,dbgi_009562,DCIM/jbc/Helleborus orientalis_dbgi_009562_01.jpg,DCIM/jbc/Helleborus orientalis_dbgi_009562_02.jpg,DCIM/jbc/Helleborus orientalis_dbgi_009562_03.jpg,DCIM/jbc/Helleborus orientalis_dbgi_009562_04.jpg,DCIM/jbc/Helleborus orientalis_dbgi_009562_05.jpg,,2574745.1842572475,1097968.6818328241,,,,,,,,20250805115040,,,dbgi_009562,jbc,POINT (2574745.1842572475 1097968.6818328241)
Émilie Lab,Leaf,1,0,Horminum pyrenaicum,0,,dbgi_009466,DCIM/jbc/Horminum pyrenaicum_dbgi_009466_01.jpg,DCIM/jbc/Horminum pyrenaicum_dbgi_009466_02.jpg,DCIM/jbc/Horminum pyrenaicum_dbgi_009466_03.jpg,DCIM/jbc/Horminum pyrenaicum_dbgi_009466_04.jpg,DCIM/jbc/Horminum pyrenaicum_dbgi_009466_05.jpg,,2574773.832292122,1097983.3907230352,,,,,,,,20250805115503,,,dbgi_009466,jbc,POINT (2574773.832292122 1097983.3907230352)
Émilie Lab,Leaf,1,0,Pinus mugo,0,,dbgi_009460,DCIM/jbc/Pinus mugo_dbgi_009460_01.jpg,DCIM/jbc/Pinus mugo_dbgi_009460_02.jpg,DCIM/jbc/Pinus mugo_dbgi_009460_03.jpg,DCIM/jbc/Pinus mugo_dbgi_009460_04.jpg,DCIM/jbc/Pinus mugo_dbgi_009460_05.jpg,,2574770.5099331625,1097983.2949184708,,,,,,,,20250805115706,,,dbgi_009460,jbc,POINT (2574770.5099331625 1097983.2949184708)
Émilie Lab,Leaf,1,0,Alnus viridis,0,,dbgi_009032,DCIM/jbc/Alnus viridis_dbgi_009032_01.jpg,DCIM/jbc/Alnus viridis_dbgi_009032_02.jpg,DCIM/jbc/Alnus viridis_dbgi_009032_03.jpg,DCIM/jbc/Alnus viridis_dbgi_009032_04.jpg,DCIM/jbc/Alnus viridis_dbgi_009032_05.jpg,,2574780.3225434124,1097973.197534638,,,,,,,,20250805120450,,,dbgi_009032,jbc,POINT (2574780.3225434124 1097973.197534638)
