collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,geometry,latitude,longitude
Émilie Lab,Leaf,1,0,Gentiana angustifolia,0,,dbgi_001560,DCIM/jbc/Gentiana angustifolia_dbgi_001560_01.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_001560_02.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_001560_03.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_001560_04.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_001560_05.jpg,,2574785.9271506034,1097989.3120497274,,,,,,,,20250729114134,,,dbgi_001560,POINT (46.0329707271057 7.113001150814491),7.113001150814491,46.0329707271057
Émilie Lab,Leaf,1,0,Veronica fruticulosa,0,,dbgi_001554,DCIM/jbc/Veronica fruticulosa_dbgi_001554_01.jpg,DCIM/jbc/Veronica fruticulosa_dbgi_001554_02.jpg,DCIM/jbc/Veronica fruticulosa_dbgi_001554_03.jpg,DCIM/jbc/Veronica fruticulosa_dbgi_001554_04.jpg,DCIM/jbc/Veronica fruticulosa_dbgi_001554_05.jpg,,2574781.399013308,1097988.5411489794,,,,,,,,20250729125419,,,dbgi_001554,POINT (46.032963622854226 7.112942710751409),7.112942710751409,46.032963622854226
Émilie Lab,Leaf,1,0,Saxifraga hostii,0,,dbgi_009374,DCIM/jbc/Saxifraga hostii_dbgi_009374_01.jpg,DCIM/jbc/Saxifraga hostii_dbgi_009374_02.jpg,DCIM/jbc/Saxifraga hostii_dbgi_009374_03.jpg,DCIM/jbc/Saxifraga hostii_dbgi_009374_04.jpg,DCIM/jbc/Saxifraga hostii_dbgi_009374_05.jpg,,2574781.2417395567,1097986.5599717435,,,,,,,,20250729125723,,,dbgi_009374,POINT (46.032945795497575 7.112940786149592),7.112940786149592,46.032945795497575
Émilie Lab,Leaf,1,0,Achillea clavennae,0,,dbgi_009249,DCIM/jbc/Achillea clavennae_dbgi_009249_01.jpg,DCIM/jbc/Achillea clavennae_dbgi_009249_02.jpg,DCIM/jbc/Achillea clavennae_dbgi_009249_03.jpg,DCIM/jbc/Achillea clavennae_dbgi_009249_04.jpg,DCIM/jbc/Achillea clavennae_dbgi_009249_05.jpg,,2574783.715606993,1097989.3545690032,,,,,,,,20250729125908,,,dbgi_009249,POINT (46.03297102670616 7.112972586121784),7.112972586121784,46.03297102670616
Émilie Lab,Leaf,1,0,,1,Platycodon grandiflorum ,dbgi_009379,DCIM/jbc/Platycodon grandiflorum _dbgi_009379_01.jpg,DCIM/jbc/Platycodon grandiflorum _dbgi_009379_02.jpg,DCIM/jbc/Platycodon grandiflorum _dbgi_009379_03.jpg,DCIM/jbc/Platycodon grandiflorum _dbgi_009379_04.jpg,DCIM/jbc/Platycodon grandiflorum _dbgi_009379_05.jpg,,2574784.4163735635,1097991.7792599984,,,,,,,,20250729130108,,,dbgi_009379,POINT (46.032992864009394 7.112981506162005),7.112981506162005,46.032992864009394
Émilie Lab,Leaf,1,0,Bupleurum ranunculoides,0,,dbgi_009252,DCIM/jbc/Bupleurum ranunculoides_dbgi_009252_01.jpg,DCIM/jbc/Bupleurum ranunculoides_dbgi_009252_02.jpg,DCIM/jbc/Bupleurum ranunculoides_dbgi_009252_03.jpg,DCIM/jbc/Bupleurum ranunculoides_dbgi_009252_04.jpg,DCIM/jbc/Bupleurum ranunculoides_dbgi_009252_05.jpg,,2574782.69883799,1097987.693459046,,,,,,,,20250729130442,,,dbgi_009252,POINT (46.032956046268524 7.112959543785837),7.112959543785837,46.032956046268524
Émilie Lab,Leaf,1,0,Arenaria purpurascens,0,,dbgi_001381,DCIM/jbc/Arenaria purpurascens_dbgi_001381_01.jpg,DCIM/jbc/Arenaria purpurascens_dbgi_001381_02.jpg,DCIM/jbc/Arenaria purpurascens_dbgi_001381_03.jpg,DCIM/jbc/Arenaria purpurascens_dbgi_001381_04.jpg,DCIM/jbc/Arenaria purpurascens_dbgi_001381_05.jpg,,2574781.2678229846,1097989.3249983238,,,,,,,,20250729131107,,,dbgi_001381,POINT (46.03297066896783 7.1129409742292),7.1129409742292,46.03297066896783
Émilie Lab,Leaf,1,0,Iris latifolia,0,,dbgi_009375,DCIM/jbc/Iris latifolia_dbgi_009375_01.jpg,DCIM/jbc/Iris latifolia_dbgi_009375_02.jpg,DCIM/jbc/Iris latifolia_dbgi_009375_03.jpg,DCIM/jbc/Iris latifolia_dbgi_009375_04.jpg,DCIM/jbc/Iris latifolia_dbgi_009375_05.jpg,,2574780.2480759947,1097986.400817715,,,,,,,,20250729131322,,,dbgi_009375,POINT (46.03294432660173 7.112927961411908),7.112927961411908,46.03294432660173
Émilie Lab,Leaf,1,0,Petrorhagia illyrica,0,,dbgi_009394,DCIM/jbc/Petrorhagia illyrica_dbgi_009394_01.jpg,DCIM/jbc/Petrorhagia illyrica_dbgi_009394_02.jpg,DCIM/jbc/Petrorhagia illyrica_dbgi_009394_03.jpg,DCIM/jbc/Petrorhagia illyrica_dbgi_009394_04.jpg,DCIM/jbc/Petrorhagia illyrica_dbgi_009394_05.jpg,,2574782.037950748,1097990.873136034,,,,,,,,20250729131649,,,dbgi_009394,POINT (46.03298462393443 7.112950837234552),7.112950837234552,46.03298462393443
Émilie Lab,Leaf,1,0,Saxifraga pseudo-valdensis,0,,dbgi_009416,DCIM/jbc/Saxifraga pseudo-valdensis_dbgi_009416_01.jpg,DCIM/jbc/Saxifraga pseudo-valdensis_dbgi_009416_02.jpg,DCIM/jbc/Saxifraga pseudo-valdensis_dbgi_009416_03.jpg,DCIM/jbc/Saxifraga pseudo-valdensis_dbgi_009416_04.jpg,DCIM/jbc/Saxifraga pseudo-valdensis_dbgi_009416_05.jpg,,2574777.834582617,1097993.6902103,,,,,,,,20250729131946,,,dbgi_009416,POINT (46.03300980706576 7.11289639850188),7.11289639850188,46.03300980706576
Émilie Lab,Leaf,1,0,Aster alpinus,0,,dbgi_009337,DCIM/jbc/Aster alpinus_dbgi_009337_01.jpg,DCIM/jbc/Aster alpinus_dbgi_009337_02.jpg,DCIM/jbc/Aster alpinus_dbgi_009337_03.jpg,DCIM/jbc/Aster alpinus_dbgi_009337_04.jpg,DCIM/jbc/Aster alpinus_dbgi_009337_05.jpg,,2574778.4137755623,1097991.7191879142,,,,,,,,20250729132239,,,dbgi_009337,POINT (46.032992098661396 7.112903984944373),7.112903984944373,46.032992098661396
Émilie Lab,Leaf,1,0,Saxifraga rhodaphaea,0,,dbgi_009354,DCIM/jbc/Saxifraga rhodaphaea_dbgi_009354_01.jpg,DCIM/jbc/Saxifraga rhodaphaea_dbgi_009354_02.jpg,DCIM/jbc/Saxifraga rhodaphaea_dbgi_009354_03.jpg,DCIM/jbc/Saxifraga rhodaphaea_dbgi_009354_04.jpg,DCIM/jbc/Saxifraga rhodaphaea_dbgi_009354_05.jpg,,2574778.037329457,1097990.501976706,,,,,,,,20250729132607,,,dbgi_009354,POINT (46.03298113526082 7.112899188595654),7.112899188595654,46.03298113526082
Émilie Lab,Leaf,1,0,Achillea dutoitii,0,,dbgi_009254,DCIM/jbc/Achillea dutoitii_dbgi_009254_01.jpg,DCIM/jbc/Achillea dutoitii_dbgi_009254_02.jpg,DCIM/jbc/Achillea dutoitii_dbgi_009254_03.jpg,DCIM/jbc/Achillea dutoitii_dbgi_009254_04.jpg,DCIM/jbc/Achillea dutoitii_dbgi_009254_05.jpg,,2574778.5997442,1097991.3962900743,,,,,,,,20250729132819,,,dbgi_009254,POINT (46.032989201040216 7.112906404134712),7.112906404134712,46.032989201040216
Émilie Lab,Leaf,1,0,Leontopodium alpinum,0,,dbgi_009344,DCIM/jbc/Leontopodium alpinum_dbgi_009344_01.jpg,DCIM/jbc/Leontopodium alpinum_dbgi_009344_02.jpg,DCIM/jbc/Leontopodium alpinum_dbgi_009344_03.jpg,DCIM/jbc/Leontopodium alpinum_dbgi_009344_04.jpg,DCIM/jbc/Leontopodium alpinum_dbgi_009344_05.jpg,,2574777.64777162,1097991.4113722988,,,,,,,,20250729133040,,,dbgi_009344,POINT (46.03298930102634 7.1128941084556345),7.1128941084556345,46.03298930102634
Émilie Lab,Leaf,1,0,Artemisia caucasica,0,,dbgi_009359,DCIM/jbc/Artemisia caucasica_dbgi_009359_01.jpg,DCIM/jbc/Artemisia caucasica_dbgi_009359_02.jpg,DCIM/jbc/Artemisia caucasica_dbgi_009359_03.jpg,DCIM/jbc/Artemisia caucasica_dbgi_009359_04.jpg,DCIM/jbc/Artemisia caucasica_dbgi_009359_05.jpg,,2574776.522855563,1097992.0138310168,,,,,,,,20250729133424,,,dbgi_009359,POINT (46.03299467820866 7.112879547571943),7.112879547571943,46.03299467820866
Émilie Lab,Leaf,1,0,Minuartia graminifolia,0,,dbgi_009364,DCIM/jbc/Minuartia graminifolia_dbgi_009364_01.jpg,DCIM/jbc/Minuartia graminifolia_dbgi_009364_02.jpg,DCIM/jbc/Minuartia graminifolia_dbgi_009364_03.jpg,DCIM/jbc/Minuartia graminifolia_dbgi_009364_04.jpg,DCIM/jbc/Minuartia graminifolia_dbgi_009364_05.jpg,,2574775.770076334,1097994.862947299,,,,,,,,20250729133625,,,dbgi_009364,POINT (46.0330202789011 7.112869671965243),7.112869671965243,46.0330202789011
Émilie Lab,Leaf,1,0,Arenaria gracilis,0,,dbgi_009315,DCIM/jbc/Arenaria gracilis_dbgi_009315_01.jpg,DCIM/jbc/Arenaria gracilis_dbgi_009315_02.jpg,DCIM/jbc/Arenaria gracilis_dbgi_009315_03.jpg,DCIM/jbc/Arenaria gracilis_dbgi_009315_04.jpg,DCIM/jbc/Arenaria gracilis_dbgi_009315_05.jpg,,2574774.337965244,1097994.4172600785,,,,,,,,20250729134319,,,dbgi_009315,POINT (46.03301621608196 7.112851200017096),7.112851200017096,46.03301621608196
Émilie Lab,Leaf,1,0,Thymus nervosus,0,,dbgi_009411,DCIM/jbc/Thymus nervosus_dbgi_009411_01.jpg,DCIM/jbc/Thymus nervosus_dbgi_009411_02.jpg,DCIM/jbc/Thymus nervosus_dbgi_009411_03.jpg,DCIM/jbc/Thymus nervosus_dbgi_009411_04.jpg,DCIM/jbc/Thymus nervosus_dbgi_009411_05.jpg,,2574773.3617391437,1097993.2735027035,,,,,,,,20250729134522,,,dbgi_009411,POINT (46.03300589093846 7.112838653472887),7.112838653472887,46.03300589093846
Émilie Lab,Leaf,1,0,Potentilla reuteri,0,,dbgi_009349,DCIM/jbc/Potentilla reuteri_dbgi_009349_01.jpg,DCIM/jbc/Potentilla reuteri_dbgi_009349_02.jpg,DCIM/jbc/Potentilla reuteri_dbgi_009349_03.jpg,DCIM/jbc/Potentilla reuteri_dbgi_009349_04.jpg,DCIM/jbc/Potentilla reuteri_dbgi_009349_05.jpg,,2574773.6730700084,1097991.7026210204,,,,,,,,20250729134753,,,dbgi_009349,POINT (46.03299177191726 7.112842758916214),7.112842758916214,46.03299177191726
Émilie Lab,Leaf,1,0,Androsace sempervivoides,0,,dbgi_009356,DCIM/jbc/Androsace sempervivoides_dbgi_009356_01.jpg,DCIM/jbc/Androsace sempervivoides_dbgi_009356_02.jpg,DCIM/jbc/Androsace sempervivoides_dbgi_009356_03.jpg,DCIM/jbc/Androsace sempervivoides_dbgi_009356_04.jpg,DCIM/jbc/Androsace sempervivoides_dbgi_009356_05.jpg,,2574775.831550032,1097992.2676482375,,,,,,,,20250729135021,,,dbgi_009356,POINT (46.03299693547821 7.112870605596019),7.112870605596019,46.03299693547821
Émilie Lab,Leaf,1,0,Vitaliana primuliflora,0,,dbgi_009385,DCIM/jbc/Vitaliana primuliflora_dbgi_009385_01.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_009385_02.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_009385_03.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_009385_04.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_009385_05.jpg,,2574775.436842826,1097993.6439666855,,,,,,,,20250729135238,,,dbgi_009385,POINT (46.033009301202576 7.1128654338135),7.1128654338135,46.033009301202576
Émilie Lab,Leaf,1,0,Micromeria croatica,0,,dbgi_009310,DCIM/jbc/Micromeria croatica_dbgi_009310_01.jpg,DCIM/jbc/Micromeria croatica_dbgi_009310_02.jpg,DCIM/jbc/Micromeria croatica_dbgi_009310_03.jpg,DCIM/jbc/Micromeria croatica_dbgi_009310_04.jpg,DCIM/jbc/Micromeria croatica_dbgi_009310_05.jpg,,2574775.9251999957,1097991.540939033,,,,,,,,20250729140453,,,dbgi_009310,POINT (46.0329904019562 7.112871854213343),7.112871854213343,46.0329904019562
Émilie Lab,Leaf,1,0,Schivereckia doerfleri,0,,dbgi_009399,DCIM/jbc/Schivereckia doerfleri_dbgi_009399_01.jpg,DCIM/jbc/Schivereckia doerfleri_dbgi_009399_02.jpg,DCIM/jbc/Schivereckia doerfleri_dbgi_009399_03.jpg,DCIM/jbc/Schivereckia doerfleri_dbgi_009399_04.jpg,DCIM/jbc/Schivereckia doerfleri_dbgi_009399_05.jpg,,2574776.842842595,1097993.7111946435,,,,,,,,20250729140817,,,dbgi_009399,POINT (46.03300995865189 7.112883588897859),7.112883588897859,46.03300995865189
Émilie Lab,Leaf,1,0,Erinacea anthyllis,0,,dbgi_009380,DCIM/jbc/Erinacea anthyllis_dbgi_009380_01.jpg,DCIM/jbc/Erinacea anthyllis_dbgi_009380_02.jpg,DCIM/jbc/Erinacea anthyllis_dbgi_009380_03.jpg,DCIM/jbc/Erinacea anthyllis_dbgi_009380_04.jpg,DCIM/jbc/Erinacea anthyllis_dbgi_009380_05.jpg,,2574777.669994686,1097991.5415101824,,,,,,,,20250729141103,,,dbgi_009380,POINT (46.032990472500416 7.112894388465854),7.112894388465854,46.032990472500416
Émilie Lab,Leaf,1,0,Veronica spicata,0,,dbgi_009316,DCIM/jbc/Veronica spicata_dbgi_009316_01.jpg,DCIM/jbc/Veronica spicata_dbgi_009316_02.jpg,DCIM/jbc/Veronica spicata_dbgi_009316_03.jpg,DCIM/jbc/Veronica spicata_dbgi_009316_04.jpg,DCIM/jbc/Veronica spicata_dbgi_009316_05.jpg,,2574776.0873162383,1097992.0419358306,,,,,,,,20250729141517,,,dbgi_009316,POINT (46.032994914695195 7.112873921003584),7.112873921003584,46.032994914695195
Émilie Lab,Leaf,1,0,Jovibarba hirta,0,,dbgi_009174,DCIM/jbc/Jovibarba hirta_dbgi_009174_01.jpg,DCIM/jbc/Jovibarba hirta_dbgi_009174_02.jpg,DCIM/jbc/Jovibarba hirta_dbgi_009174_03.jpg,DCIM/jbc/Jovibarba hirta_dbgi_009174_04.jpg,DCIM/jbc/Jovibarba hirta_dbgi_009174_05.jpg,,2574777.3847933607,1097988.4152149358,,,,,,,,20250729141909,,,dbgi_009174,POINT (46.03296233956425 7.11289087330625),7.11289087330625,46.03296233956425
Émilie Lab,Leaf,1,0,Satureja montana,0,,dbgi_009141,DCIM/jbc/Satureja montana_dbgi_009141_01.jpg,DCIM/jbc/Satureja montana_dbgi_009141_02.jpg,DCIM/jbc/Satureja montana_dbgi_009141_03.jpg,DCIM/jbc/Satureja montana_dbgi_009141_04.jpg,DCIM/jbc/Satureja montana_dbgi_009141_05.jpg,,2574777.3134597014,1097989.833135039,,,,,,,,20250729142120,,,dbgi_009141,POINT (46.03297509163464 7.112889875708886),7.112889875708886,46.03297509163464
Émilie Lab,Leaf,1,0,Carduncellus rhaponticoides,0,,dbgi_009409,DCIM/jbc/Carduncellus rhaponticoides_dbgi_009409_01.jpg,DCIM/jbc/Carduncellus rhaponticoides_dbgi_009409_02.jpg,DCIM/jbc/Carduncellus rhaponticoides_dbgi_009409_03.jpg,DCIM/jbc/Carduncellus rhaponticoides_dbgi_009409_04.jpg,DCIM/jbc/Carduncellus rhaponticoides_dbgi_009409_05.jpg,,2574777.949872697,1097987.7320308452,,,,,,,,20250729142258,,,dbgi_009409,POINT (46.032956215239025 7.112898208154569),7.112898208154569,46.032956215239025
Émilie Lab,Leaf,1,0,Crucianella stylosa,0,,dbgi_009321,DCIM/jbc/Crucianella stylosa_dbgi_009321_01.jpg,DCIM/jbc/Crucianella stylosa_dbgi_009321_02.jpg,DCIM/jbc/Crucianella stylosa_dbgi_009321_03.jpg,DCIM/jbc/Crucianella stylosa_dbgi_009321_04.jpg,DCIM/jbc/Crucianella stylosa_dbgi_009321_05.jpg,,2574783.048617661,1097989.2543280253,,,,,,,,20250729142442,,,dbgi_009321,POINT (46.03297010000276 7.112963977252044),7.112963977252044,46.03297010000276
Émilie Lab,Leaf,1,0,Pterocephalus parnassi,0,,dbgi_009301,DCIM/jbc/Pterocephalus parnassi_dbgi_009301_01.jpg,DCIM/jbc/Pterocephalus parnassi_dbgi_009301_02.jpg,DCIM/jbc/Pterocephalus parnassi_dbgi_009301_03.jpg,DCIM/jbc/Pterocephalus parnassi_dbgi_009301_04.jpg,DCIM/jbc/Pterocephalus parnassi_dbgi_009301_05.jpg,,2574779.25873175,1097990.9357794004,,,,,,,,20250729142715,,,dbgi_009301,POINT (46.03298508326822 7.1129149398398495),7.1129149398398495,46.03298508326822
Émilie Lab,Leaf,1,0,Androsace strigillosa,0,,dbgi_009300,DCIM/jbc/Androsace strigillosa_dbgi_009300_01.jpg,DCIM/jbc/Androsace strigillosa_dbgi_009300_02.jpg,DCIM/jbc/Androsace strigillosa_dbgi_009300_03.jpg,DCIM/jbc/Androsace strigillosa_dbgi_009300_04.jpg,DCIM/jbc/Androsace strigillosa_dbgi_009300_05.jpg,,2574778.27799487,1097991.352634923,,,,,,,,20250729143024,,,dbgi_009300,POINT (46.03298879628459 7.112902251043748),7.112902251043748,46.03298879628459
Émilie Lab,Leaf,1,0,Lilium bulbiferum,0,,dbgi_009335,DCIM/jbc/Lilium bulbiferum_dbgi_009335_01.jpg,DCIM/jbc/Lilium bulbiferum_dbgi_009335_02.jpg,DCIM/jbc/Lilium bulbiferum_dbgi_009335_03.jpg,DCIM/jbc/Lilium bulbiferum_dbgi_009335_04.jpg,DCIM/jbc/Lilium bulbiferum_dbgi_009335_05.jpg,,2574781.2542174947,1097988.1348014304,,,,,,,,20250729143227,,,dbgi_009335,POINT (46.03295996217258 7.112940862559202),7.112940862559202,46.03295996217258
Émilie Lab,Leaf,1,0,Saxifraga federici-augusti,0,,dbgi_009281,DCIM/jbc/Saxifraga federici-augusti_dbgi_009281_01.jpg,DCIM/jbc/Saxifraga federici-augusti_dbgi_009281_02.jpg,DCIM/jbc/Saxifraga federici-augusti_dbgi_009281_03.jpg,DCIM/jbc/Saxifraga federici-augusti_dbgi_009281_04.jpg,DCIM/jbc/Saxifraga federici-augusti_dbgi_009281_05.jpg,,2574781.265669887,1097987.6893410827,,,,,,,,20250729143421,,,dbgi_009281,POINT (46.03295595551221 7.112941034439562),7.112941034439562,46.03295595551221
Émilie Lab,Leaf,1,0,Festuca quadriflora,0,,dbgi_009204,DCIM/jbc/Festuca quadriflora_dbgi_009204_01.jpg,DCIM/jbc/Festuca quadriflora_dbgi_009204_02.jpg,DCIM/jbc/Festuca quadriflora_dbgi_009204_03.jpg,DCIM/jbc/Festuca quadriflora_dbgi_009204_04.jpg,DCIM/jbc/Festuca quadriflora_dbgi_009204_05.jpg,,2574779.405555804,1097986.695951776,,,,,,,,20250729143611,,,dbgi_009204,POINT (46.03294694986828 7.1129170642644475),7.1129170642644475,46.03294694986828
Émilie Lab,Leaf,1,0,Campanula cochleariifolia,0,,dbgi_009189,DCIM/jbc/Campanula cochleariifolia_dbgi_009189_01.jpg,DCIM/jbc/Campanula cochleariifolia_dbgi_009189_02.jpg,DCIM/jbc/Campanula cochleariifolia_dbgi_009189_03.jpg,DCIM/jbc/Campanula cochleariifolia_dbgi_009189_04.jpg,DCIM/jbc/Campanula cochleariifolia_dbgi_009189_05.jpg,,2574781.2932491447,1097989.332617383,,,,,,,,20250729143817,,,dbgi_009189,POINT (46.03297073845724 7.112941302201729),7.112941302201729,46.03297073845724
Émilie Lab,Leaf,1,0,Asplenium ruta-muraria,0,,dbgi_009291,DCIM/jbc/Asplenium ruta-muraria_dbgi_009291_01.jpg,DCIM/jbc/Asplenium ruta-muraria_dbgi_009291_02.jpg,DCIM/jbc/Asplenium ruta-muraria_dbgi_009291_03.jpg,DCIM/jbc/Asplenium ruta-muraria_dbgi_009291_04.jpg,DCIM/jbc/Asplenium ruta-muraria_dbgi_009291_05.jpg,,2574778.2708917395,1097989.0387967431,,,,,,,,20250729144021,,,dbgi_009291,POINT (46.03296798214134 7.11290228383275),7.11290228383275,46.03296798214134
Émilie Lab,Leaf,1,0,Thymus serpyllum,0,,dbgi_009197,DCIM/jbc/Thymus serpyllum_dbgi_009197_01.jpg,DCIM/jbc/Thymus serpyllum_dbgi_009197_02.jpg,DCIM/jbc/Thymus serpyllum_dbgi_009197_03.jpg,DCIM/jbc/Thymus serpyllum_dbgi_009197_04.jpg,DCIM/jbc/Thymus serpyllum_dbgi_009197_05.jpg,,2574778.693573545,1097990.894120307,,,,,,,,20250729144331,,,dbgi_009197,POINT (46.032984687344374 7.112907642980171),7.112907642980171,46.032984687344374
Émilie Lab,Leaf,1,0,Fragaria moschata,0,,dbgi_009391,DCIM/jbc/Fragaria moschata_dbgi_009391_01.jpg,DCIM/jbc/Fragaria moschata_dbgi_009391_02.jpg,DCIM/jbc/Fragaria moschata_dbgi_009391_03.jpg,DCIM/jbc/Fragaria moschata_dbgi_009391_04.jpg,DCIM/jbc/Fragaria moschata_dbgi_009391_05.jpg,,2574792.4687220743,1097991.4401763522,,,,,,,,20250729144834,,,dbgi_009391,POINT (46.03299011553628 7.113085521686567),7.113085521686567,46.03299011553628
Émilie Lab,Leaf,1,0,Rosa canina,0,,dbgi_009237,DCIM/jbc/Rosa canina_dbgi_009237_01.jpg,DCIM/jbc/Rosa canina_dbgi_009237_02.jpg,DCIM/jbc/Rosa canina_dbgi_009237_03.jpg,DCIM/jbc/Rosa canina_dbgi_009237_04.jpg,DCIM/jbc/Rosa canina_dbgi_009237_05.jpg,,2574793.83777262,1097992.1228846258,,,,,,,,20250729145019,,,dbgi_009237,POINT (46.03299630805148 7.113103166458685),7.113103166458685,46.03299630805148
Émilie Lab,Leaf,1,0,Geranium macrorrhizum,0,,dbgi_009386,DCIM/jbc/Geranium macrorrhizum_dbgi_009386_01.jpg,DCIM/jbc/Geranium macrorrhizum_dbgi_009386_02.jpg,DCIM/jbc/Geranium macrorrhizum_dbgi_009386_03.jpg,DCIM/jbc/Geranium macrorrhizum_dbgi_009386_04.jpg,DCIM/jbc/Geranium macrorrhizum_dbgi_009386_05.jpg,,2574790.3627136336,1097997.798481918,,,,,,,,20250729145209,,,dbgi_009386,POINT (46.0330472320742 7.113057980243317),7.113057980243317,46.0330472320742
Mazzarine Laboureau,Leaf,1,0,Chamaecytisus leiocarpus,0,,dbgi_001367,DCIM/jbc/Chamaecytisus leiocarpus_dbgi_001367_01.jpg,DCIM/jbc/Chamaecytisus leiocarpus_dbgi_001367_02.jpg,DCIM/jbc/Chamaecytisus leiocarpus_dbgi_001367_03.jpg,DCIM/jbc/Chamaecytisus leiocarpus_dbgi_001367_04.jpg,DCIM/jbc/Chamaecytisus leiocarpus_dbgi_001367_05.jpg,,2574811.082748907,1097978.3260692875,,,,,,,,20250729125459,0009-0006-7011-4195,@mazzarinel,dbgi_001367,POINT (46.032872846114 7.113326629482268),7.113326629482268,46.032872846114
Mazzarine Laboureau,Leaf,1,0,Silene volgensis,0,,dbgi_001353,DCIM/jbc/Silene volgensis_dbgi_001353_01.jpg,DCIM/jbc/Silene volgensis_dbgi_001353_02.jpg,DCIM/jbc/Silene volgensis_dbgi_001353_03.jpg,DCIM/jbc/Silene volgensis_dbgi_001353_04.jpg,DCIM/jbc/Silene volgensis_dbgi_001353_05.jpg,,2574809.7176712984,1097978.0106215302,,,,,,,,20250729125632,0009-0006-7011-4195,@mazzarinel,dbgi_001353,POINT (46.03286995743426 7.113309016294954),7.113309016294954,46.03286995743426
Mazzarine Laboureau,Leaf,1,0,Festuca liviensis,0,,dbgi_001411,DCIM/jbc/Festuca liviensis_dbgi_001411_01.jpg,DCIM/jbc/Festuca liviensis_dbgi_001411_02.jpg,DCIM/jbc/Festuca liviensis_dbgi_001411_03.jpg,DCIM/jbc/Festuca liviensis_dbgi_001411_04.jpg,DCIM/jbc/Festuca liviensis_dbgi_001411_05.jpg,,2574807.307150264,1097979.5745979485,,,,,,,,20250729125812,0009-0006-7011-4195,@mazzarinel,dbgi_001411,POINT (46.03288393576348 7.113277800051159),7.113277800051159,46.03288393576348
Mazzarine Laboureau,Leaf,1,0,Vaccinium myrtillus,0,,dbgi_001368,DCIM/jbc/Vaccinium myrtillus_dbgi_001368_01.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_001368_02.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_001368_03.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_001368_04.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_001368_05.jpg,,2574803.6104135592,1097980.481857207,,,,,,,,20250729130010,0009-0006-7011-4195,@mazzarinel,dbgi_001368,POINT (46.032891958493515 7.113230007460242),7.113230007460242,46.032891958493515
Mazzarine Laboureau,Leaf,1,0,Vaccinium vitis-idaea,0,,dbgi_001575,DCIM/jbc/Vaccinium vitis-idaea_dbgi_001575_01.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_001575_02.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_001575_03.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_001575_04.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_001575_05.jpg,,2574804.4688380733,1097981.6145881054,,,,,,,,20250729130129,0009-0006-7011-4195,@mazzarinel,dbgi_001575,POINT (46.03290217999466 7.113241033222481),7.113241033222481,46.03290217999466
Mazzarine Laboureau,Leaf,1,0,Erica Herbacea,0,,dbgi_001366,DCIM/jbc/Erica Herbacea_dbgi_001366_01.jpg,DCIM/jbc/Erica Herbacea_dbgi_001366_02.jpg,DCIM/jbc/Erica Herbacea_dbgi_001366_03.jpg,DCIM/jbc/Erica Herbacea_dbgi_001366_04.jpg,DCIM/jbc/Erica Herbacea_dbgi_001366_05.jpg,,2574801.8564872723,1097980.3494479354,,,,,,,,20250729130340,0009-0006-7011-4195,@mazzarinel,dbgi_001366,POINT (46.032890701739184 7.113207362400912),7.113207362400912,46.032890701739184
Mazzarine Laboureau,Leaf,1,0,Cytisus emeriflorus,0,,dbgi_001401,DCIM/jbc/Cytisus emeriflorus_dbgi_001401_01.jpg,DCIM/jbc/Cytisus emeriflorus_dbgi_001401_02.jpg,DCIM/jbc/Cytisus emeriflorus_dbgi_001401_03.jpg,DCIM/jbc/Cytisus emeriflorus_dbgi_001401_04.jpg,DCIM/jbc/Cytisus emeriflorus_dbgi_001401_05.jpg,,2574801.2685827957,1097979.782200774,,,,,,,,20250729130640,0009-0006-7011-4195,@mazzarinel,dbgi_001401,POINT (46.03288557711273 7.113199800041248),7.113199800041248,46.03288557711273
